selYear,sgBrandNm,coNm,alwaysWorkerCnt
2021,기술혁신형 중소기업(이노비즈),덕산약품공업(주),132
2021,기술혁신형 중소기업(이노비즈),(주)은광기전,20
2021,기술혁신형 중소기업(이노비즈),엠에스테크놀러지 주식회사,41
2021,기술혁신형 중소기업(이노비즈),주식회사 멘토티앤씨,31
2021,기술혁신형 중소기업(이노비즈),한국특수섬유기술(주),15
2021,기술혁신형 중소기업(이노비즈),(주)아이티굿,26
2021,기술혁신형 중소기업(이노비즈),(주)을지특수정밀,39
2021,기술혁신형 중소기업(이노비즈),(주)아이락커뮤니케이션,9
2021,기술혁신형 중소기업(이노비즈),(주)세명정공,28
2021,기술혁신형 중소기업(이노비즈),위너텍,19
2021,기술혁신형 중소기업(이노비즈),주식회사 명진전자,26
2021,기술혁신형 중소기업(이노비즈),(주)정원엘피,10
2021,기술혁신형 중소기업(이노비즈),(주)이즈피엠피,62
2021,기술혁신형 중소기업(이노비즈),(주)엑스지엠,27
2021,기술혁신형 중소기업(이노비즈),(주)티비에스,27
2021,기술혁신형 중소기업(이노비즈),(주)유니웰시스,16
2021,기술혁신형 중소기업(이노비즈),(주)비타바이오,35
2021,기술혁신형 중소기업(이노비즈),(주)지즐,28
2021,기술혁신형 중소기업(이노비즈),(주)남광식품,20
2021,기술혁신형 중소기업(이노비즈),(주)나산산업,46
2021,기술혁신형 중소기업(이노비즈),주식회사 신화기전,25
2021,기술혁신형 중소기업(이노비즈),(주)영인플라켐,16
2021,기술혁신형 중소기업(이노비즈),(주)에스엔케이미디어,9
2021,기술혁신형 중소기업(이노비즈),(주)세창케미컬,20
2021,기술혁신형 중소기업(이노비즈),주식회사드림시스,47
2021,기술혁신형 중소기업(이노비즈),비비엔스틸주식회사,24
2021,기술혁신형 중소기업(이노비즈),삼일산업,18
2021,기술혁신형 중소기업(이노비즈),성일하이메탈(주),45
2021,기술혁신형 중소기업(이노비즈),원진정밀,14
2021,기술혁신형 중소기업(이노비즈),(주)굿플,67
2021,기술혁신형 중소기업(이노비즈),(주)메트로테크,14
2021,기술혁신형 중소기업(이노비즈),성일테크원(주),22
2021,기술혁신형 중소기업(이노비즈),주식회사 맥시스,38
2021,기술혁신형 중소기업(이노비즈),(주)삼원씨앤지,21
2021,기술혁신형 중소기업(이노비즈),대흥화학공업(주),46
2021,기술혁신형 중소기업(이노비즈),서안켐텍(주),66
2021,기술혁신형 중소기업(이노비즈),(주)이화에코시스템,27
2021,기술혁신형 중소기업(이노비즈),파스코(주),37
2021,기술혁신형 중소기업(이노비즈),(주)코주부씨앤에프,28
2021,기술혁신형 중소기업(이노비즈),영진산업(주),11
2021,기술혁신형 중소기업(이노비즈),디앤이(주),19
2021,기술혁신형 중소기업(이노비즈),대양전자(주),30
2021,기술혁신형 중소기업(이노비즈),(주)연미술,50
2021,기술혁신형 중소기업(이노비즈),(주)아토웨이브,17
2021,기술혁신형 중소기업(이노비즈),(주)신우에프에이,13
2021,기술혁신형 중소기업(이노비즈),(주)미르테크,17
2021,기술혁신형 중소기업(이노비즈),삼광산업(주),60
2021,기술혁신형 중소기업(이노비즈),(주)큐엔큐,43
2021,기술혁신형 중소기업(이노비즈),동양특수목재(주),34
2021,기술혁신형 중소기업(이노비즈),산동금속공업(주),63
2021,기술혁신형 중소기업(이노비즈),효림산업(주),53
2021,기술혁신형 중소기업(이노비즈),신우코스텍(주),41
2021,기술혁신형 중소기업(이노비즈),코스모아이앤디(주),68
2021,기술혁신형 중소기업(이노비즈),주식회사 지엔티시스템즈,10
2021,기술혁신형 중소기업(이노비즈),(주)나눔테크,53
2021,기술혁신형 중소기업(이노비즈),(주)코인텍,20
2021,기술혁신형 중소기업(이노비즈),(주)크린어스,43
2021,기술혁신형 중소기업(이노비즈),(주)디와이티,23
2021,기술혁신형 중소기업(이노비즈),주식회사정진멀티테크놀로지,46
2021,기술혁신형 중소기업(이노비즈),한일전기(주),14
2021,기술혁신형 중소기업(이노비즈),(주)포코엔지니어링,41
2021,기술혁신형 중소기업(이노비즈),백산산업(주),17
2021,기술혁신형 중소기업(이노비즈),한일정밀주조(주),29
2021,기술혁신형 중소기업(이노비즈),(주)선진알미늄,13
2021,기술혁신형 중소기업(이노비즈),주식회사 거원,14
2021,기술혁신형 중소기업(이노비즈),(주)삼은통신,13
2021,기술혁신형 중소기업(이노비즈),케이엠피 주식회사,150
2021,기술혁신형 중소기업(이노비즈),(주)윤택이엔지,43
2021,기술혁신형 중소기업(이노비즈),창해산업(주),19
2021,기술혁신형 중소기업(이노비즈),주식회사 파인텍,21
2021,기술혁신형 중소기업(이노비즈),(주)성화에스티,28
2021,기술혁신형 중소기업(이노비즈),(주)세니젠,69
2021,기술혁신형 중소기업(이노비즈),(주)코아테크,15
2021,기술혁신형 중소기업(이노비즈),주식회사 정우,35
2021,기술혁신형 중소기업(이노비즈),(주)스톤헨지,40
2021,기술혁신형 중소기업(이노비즈),(주)메이스터,11
2021,기술혁신형 중소기업(이노비즈),주식회사안성전기,8
2021,기술혁신형 중소기업(이노비즈),(주)신성엘리베이터,14
2021,기술혁신형 중소기업(이노비즈),(주)메타씨티,36
2021,기술혁신형 중소기업(이노비즈),(주)나이콤,67
2021,기술혁신형 중소기업(이노비즈),동광전자(주),46
2021,기술혁신형 중소기업(이노비즈),(주)정우이지텍,15
2021,기술혁신형 중소기업(이노비즈),이큐맥슨제약 주식회사,42
2021,기술혁신형 중소기업(이노비즈),(주)유천엔지니어링,34
2021,기술혁신형 중소기업(이노비즈),주식회사 대진브로아,19
2021,기술혁신형 중소기업(이노비즈),주식회사 두원테크,42
2021,기술혁신형 중소기업(이노비즈),(주)한울,25
2021,기술혁신형 중소기업(이노비즈),(주)진일공업,23
2021,기술혁신형 중소기업(이노비즈),장인금속(주),10
2021,기술혁신형 중소기업(이노비즈),(주)새빗켐,41
2021,기술혁신형 중소기업(이노비즈),우성기연(주),29
2021,기술혁신형 중소기업(이노비즈),(주)대경테크,28
2021,기술혁신형 중소기업(이노비즈),(주)네오티스,185
2021,기술혁신형 중소기업(이노비즈),(주)아이엔소프트,91
2021,기술혁신형 중소기업(이노비즈),삼익전자공업(주),67
2021,기술혁신형 중소기업(이노비즈),(주)아이에이파워트론,52
2021,기술혁신형 중소기업(이노비즈),(주)한림의료기,83
2021,기술혁신형 중소기업(이노비즈),(주)뉴로시스,96
2021,기술혁신형 중소기업(이노비즈),세명에너지(주),16
2021,기술혁신형 중소기업(이노비즈),(주)필택산업,11
2021,기술혁신형 중소기업(이노비즈),(주)이에스,25
2021,기술혁신형 중소기업(이노비즈),고구려시스템(주),29
2021,기술혁신형 중소기업(이노비즈),(주)알루맥스,16
2021,기술혁신형 중소기업(이노비즈),주식회사 실티,18
2021,기술혁신형 중소기업(이노비즈),경은산업(주),66
2021,기술혁신형 중소기업(이노비즈),상림이엔지(주),31
2021,기술혁신형 중소기업(이노비즈),성현산업(주),25
2021,기술혁신형 중소기업(이노비즈),한림로덱스 주식회사,27
2021,기술혁신형 중소기업(이노비즈),(주)에스이,36
2021,기술혁신형 중소기업(이노비즈),(주)디엠,24
2021,기술혁신형 중소기업(이노비즈),디에이치(주),77
2021,기술혁신형 중소기업(이노비즈),이정치과기공(주),47
2021,기술혁신형 중소기업(이노비즈),(주)유브릿지,56
2021,기술혁신형 중소기업(이노비즈),대영산전,5
2021,기술혁신형 중소기업(이노비즈),(주)국제산업기계,32
2021,기술혁신형 중소기업(이노비즈),세성,17
2021,기술혁신형 중소기업(이노비즈),(주)네오그라프,18
2021,기술혁신형 중소기업(이노비즈),주식회사 엘제이텍,10
2021,기술혁신형 중소기업(이노비즈),주식회사씽크윈텍,26
2021,기술혁신형 중소기업(이노비즈),(주)성신앤큐,34
2021,기술혁신형 중소기업(이노비즈),신우제대(주),19
2021,기술혁신형 중소기업(이노비즈),경인모터스(주),48
2021,기술혁신형 중소기업(이노비즈),동주에이피주식회사,40
2021,기술혁신형 중소기업(이노비즈),(주)케이엔에스,22
2021,기술혁신형 중소기업(이노비즈),새한합성산업(주),17
2021,기술혁신형 중소기업(이노비즈),(주)화신볼트산업,96
2021,기술혁신형 중소기업(이노비즈),(주)레디코리아,64
2021,기술혁신형 중소기업(이노비즈),(주)명진기업,73
2021,기술혁신형 중소기업(이노비즈),(주)에스케이디 하이테크,18
2021,기술혁신형 중소기업(이노비즈),(주)릴테크,32
2021,기술혁신형 중소기업(이노비즈),(주)맑은기술,22
2021,기술혁신형 중소기업(이노비즈),(주)삼신,166
2021,기술혁신형 중소기업(이노비즈),(주)동양정밀,14
2021,기술혁신형 중소기업(이노비즈),플루오르테크(주),70
2021,기술혁신형 중소기업(이노비즈),주식회사 이노디스,72
2021,기술혁신형 중소기업(이노비즈),(주)세한,24
2021,기술혁신형 중소기업(이노비즈),(주)한국특장,17
2021,기술혁신형 중소기업(이노비즈),평화정밀,20
2021,기술혁신형 중소기업(이노비즈),(주)피앤테크,39
2021,기술혁신형 중소기업(이노비즈),(주)보광기계,19
2021,기술혁신형 중소기업(이노비즈),(주)두화텍,39
2021,기술혁신형 중소기업(이노비즈),간석목재산업(주),18
2021,기술혁신형 중소기업(이노비즈),한국스기야마(주),50
2021,기술혁신형 중소기업(이노비즈),(주)엠케이,85
2021,기술혁신형 중소기업(이노비즈),(주)유성스테이지,14
2021,기술혁신형 중소기업(이노비즈),주식회사대산애드,56
2021,기술혁신형 중소기업(이노비즈),(주)보광아이엔티,67
2021,기술혁신형 중소기업(이노비즈),(주)삼리염연,26
2021,기술혁신형 중소기업(이노비즈),(주)일주지앤에스,45
2021,기술혁신형 중소기업(이노비즈),(주)대진에프엠씨,36
2021,기술혁신형 중소기업(이노비즈),주식회사신영테크,42
2021,기술혁신형 중소기업(이노비즈),(주)미리디,115
2021,기술혁신형 중소기업(이노비즈),주식회사 인스테크,22
2021,기술혁신형 중소기업(이노비즈),(주)조선내화이엔지,28
2021,기술혁신형 중소기업(이노비즈),(주)썬래이,35
2021,기술혁신형 중소기업(이노비즈),아르고 마린토탈 주식회사,38
2021,기술혁신형 중소기업(이노비즈),(주)선명농수산,18
2021,기술혁신형 중소기업(이노비즈),(주)한영코리아,28
2021,기술혁신형 중소기업(이노비즈),(주)제일금속엔지니어링,11
2021,기술혁신형 중소기업(이노비즈),대성금속공업(주),27
2021,기술혁신형 중소기업(이노비즈),에스엔티주식회사,16
2021,기술혁신형 중소기업(이노비즈),(주)비인텍,76
2021,기술혁신형 중소기업(이노비즈),에이앤에이치(주),26
2021,기술혁신형 중소기업(이노비즈),(주)제일레이저,42
2021,기술혁신형 중소기업(이노비즈),(주)디자인비아트,13
2021,기술혁신형 중소기업(이노비즈),캐비트론주식회사,15
2021,기술혁신형 중소기업(이노비즈),삼부기술(주),58
2021,기술혁신형 중소기업(이노비즈),삼오전기(주),11
2021,기술혁신형 중소기업(이노비즈),(주)누림소프트,62
2021,기술혁신형 중소기업(이노비즈),그린에코스(주),17
2021,기술혁신형 중소기업(이노비즈),(주)로이포스,41
2021,기술혁신형 중소기업(이노비즈),(주)휴텍엔지니어링,24
2021,기술혁신형 중소기업(이노비즈),(주)한맥소프트웨어,23
2021,기술혁신형 중소기업(이노비즈),(주)다이아벨,171
2021,기술혁신형 중소기업(이노비즈),신명유아이 주식회사,27
2021,기술혁신형 중소기업(이노비즈),농업회사법인(주)산들촌,37
2021,기술혁신형 중소기업(이노비즈),(주)에코시안,98
2021,기술혁신형 중소기업(이노비즈),(주)효광,51
2021,기술혁신형 중소기업(이노비즈),한비기계(주),24
2021,기술혁신형 중소기업(이노비즈),삼호정밀,30
2021,기술혁신형 중소기업(이노비즈),(주)뷰티프로모션스,11
2021,기술혁신형 중소기업(이노비즈),신천기계공업(주),17
2021,기술혁신형 중소기업(이노비즈),(주)제일스파이럴,28
2021,기술혁신형 중소기업(이노비즈),우성공업(주),107
2021,기술혁신형 중소기업(이노비즈),(주)주영엔지니어링,24
2021,기술혁신형 중소기업(이노비즈),(주)진주물산,59
2021,기술혁신형 중소기업(이노비즈),(주)대영,13
2021,기술혁신형 중소기업(이노비즈),(주)단성,49
2021,기술혁신형 중소기업(이노비즈),(주)이엠시스텍,11
2021,기술혁신형 중소기업(이노비즈),주식회사 청도제약,8
2021,기술혁신형 중소기업(이노비즈),(주)풍국에스아이,15
2021,기술혁신형 중소기업(이노비즈),파이니스트 주식회사,21
2021,기술혁신형 중소기업(이노비즈),(주)셀트론,14
2021,기술혁신형 중소기업(이노비즈),(주)다스,19
2021,기술혁신형 중소기업(이노비즈),삼흥산업(주),14
2021,기술혁신형 중소기업(이노비즈),(주)이노라인,21
2021,기술혁신형 중소기업(이노비즈),(주)에이피이씨,11
2021,기술혁신형 중소기업(이노비즈),(주)동일폴리머,17
2021,기술혁신형 중소기업(이노비즈),(주)에프에이뱅크,18
2021,기술혁신형 중소기업(이노비즈),(주)포원시스템,19
2021,기술혁신형 중소기업(이노비즈),주식회사 중원인더스트리,23
2021,기술혁신형 중소기업(이노비즈),(주)삼영기술,161
2021,기술혁신형 중소기업(이노비즈),경림이앤지,18
2021,기술혁신형 중소기업(이노비즈),일광공구공업(주),54
2021,기술혁신형 중소기업(이노비즈),(주)오투엔비,11
2021,기술혁신형 중소기업(이노비즈),(주)삼일씨앤에프,16
2021,기술혁신형 중소기업(이노비즈),(주)한국에이요,120
2021,기술혁신형 중소기업(이노비즈),선일물산(주),37
2021,기술혁신형 중소기업(이노비즈),(주)아이유원소프트,14
2021,기술혁신형 중소기업(이노비즈),용원기계공업(주),41
2021,기술혁신형 중소기업(이노비즈),주식회사 미랜,11
2021,기술혁신형 중소기업(이노비즈),대경산업,30
2021,기술혁신형 중소기업(이노비즈),(주)스킨렉스,42
2021,기술혁신형 중소기업(이노비즈),(주)아트뮤코리아,14
2021,기술혁신형 중소기업(이노비즈),(주)동일케미칼,19
2021,기술혁신형 중소기업(이노비즈),(주)으뜸농산,90
2021,기술혁신형 중소기업(이노비즈),NR지엔씨,46
2021,기술혁신형 중소기업(이노비즈),고려화공주식회사,18
2021,기술혁신형 중소기업(이노비즈),(주)세원피엔드디,24
2021,기술혁신형 중소기업(이노비즈),(주)휴톤,12
2021,기술혁신형 중소기업(이노비즈),(주)아이패밀리에스씨,137
2021,기술혁신형 중소기업(이노비즈),(주)극동통신,90
2021,기술혁신형 중소기업(이노비즈),(주)한국일측,62
2021,기술혁신형 중소기업(이노비즈),남방씨엔에이(주),47
2021,기술혁신형 중소기업(이노비즈),(주)이노맥스,36
2021,기술혁신형 중소기업(이노비즈),(주)청류에프앤에스,14
2021,기술혁신형 중소기업(이노비즈),(주)미래에스티,9
2021,기술혁신형 중소기업(이노비즈),주식회사 파이텍,12
2021,기술혁신형 중소기업(이노비즈),(주)이지텔레매틱스,11
2021,기술혁신형 중소기업(이노비즈),성지산업(주),32
2021,기술혁신형 중소기업(이노비즈),(주)꿈그린,29
2021,기술혁신형 중소기업(이노비즈),이석기계(주),20
2021,기술혁신형 중소기업(이노비즈),(주)벤트윈,52
2021,기술혁신형 중소기업(이노비즈),(주)에이티바이오,72
2021,기술혁신형 중소기업(이노비즈),(주)미창,24
2021,기술혁신형 중소기업(이노비즈),엘에스대원(주),45
2021,기술혁신형 중소기업(이노비즈),동양특수콘크리트(주),22
2021,기술혁신형 중소기업(이노비즈),퍼멘텍(주),44
2021,기술혁신형 중소기업(이노비즈),(주)클렘본,37
2021,기술혁신형 중소기업(이노비즈),주식회사 파텍스,20
2021,기술혁신형 중소기업(이노비즈),(주)리딩게이트,34
2021,기술혁신형 중소기업(이노비즈),유성하이테크(주),28
2021,기술혁신형 중소기업(이노비즈),송죽글러브(주),32
2021,기술혁신형 중소기업(이노비즈),대륙식품(주),13
2021,기술혁신형 중소기업(이노비즈),주식회사 윈테크코리아,23
2021,기술혁신형 중소기업(이노비즈),(주)비이링크,24
2021,기술혁신형 중소기업(이노비즈),(주)휴비스,34
2021,기술혁신형 중소기업(이노비즈),(주)한성,35
2021,기술혁신형 중소기업(이노비즈),(주)한테크,20
2021,기술혁신형 중소기업(이노비즈),(주)형제옵틱스,21
2021,기술혁신형 중소기업(이노비즈),주식회사멜레아,44
2021,기술혁신형 중소기업(이노비즈),(주)진양화성,26
2021,기술혁신형 중소기업(이노비즈),아방데코,14
2021,기술혁신형 중소기업(이노비즈),(주)비엠아이티,28
2021,기술혁신형 중소기업(이노비즈),(주)제파텍,32
2021,기술혁신형 중소기업(이노비즈),씰테크(주),11
2021,기술혁신형 중소기업(이노비즈),(주)타임소프트,86
2021,기술혁신형 중소기업(이노비즈),주식회사 고려고주파,20
2021,기술혁신형 중소기업(이노비즈),(주)청아필터,22
2021,기술혁신형 중소기업(이노비즈),한서실업(주),80
2021,기술혁신형 중소기업(이노비즈),해성S.P,16
2021,기술혁신형 중소기업(이노비즈),고신공업사,11
2021,기술혁신형 중소기업(이노비즈),(주)세인식품,32
2021,기술혁신형 중소기업(이노비즈),(주)태명실업,76
2021,기술혁신형 중소기업(이노비즈),(주)에스이코리아,14
2021,기술혁신형 중소기업(이노비즈),(주)퓨텍소프트,32
2021,기술혁신형 중소기업(이노비즈),씨티씨주식회사,22
2021,기술혁신형 중소기업(이노비즈),(주)이도산업,26
2021,기술혁신형 중소기업(이노비즈),신우공조(주),74
2021,기술혁신형 중소기업(이노비즈),유니슨음향(주),18
2021,기술혁신형 중소기업(이노비즈),(주)명성냉열산업,30
2021,기술혁신형 중소기업(이노비즈),가스파워(주),16
2021,기술혁신형 중소기업(이노비즈),(주)경서글로텍,46
2021,기술혁신형 중소기업(이노비즈),두루텍(주),21
2021,기술혁신형 중소기업(이노비즈),주식회사 제일종공,35
2021,기술혁신형 중소기업(이노비즈),주식회사 이에이치엠(E H M),20
2021,기술혁신형 중소기업(이노비즈),(주)금호엔티시,40
2021,기술혁신형 중소기업(이노비즈),(주)씽크풀,64
2021,기술혁신형 중소기업(이노비즈),(주)한국생물안전성연구소,30
2021,기술혁신형 중소기업(이노비즈),(주)에피넷,14
2021,기술혁신형 중소기업(이노비즈),지티원(주),129
2021,기술혁신형 중소기업(이노비즈),(주)부성기연,45
2021,기술혁신형 중소기업(이노비즈),(주)에스엠아이앤씨,19
2021,기술혁신형 중소기업(이노비즈),(주)휴비즈아이씨티,45
2021,기술혁신형 중소기업(이노비즈),주식회사유엔콘트롤,12
2021,기술혁신형 중소기업(이노비즈),(주)동그라미소프트,36
2021,기술혁신형 중소기업(이노비즈),실버스타케미칼(주),27
2021,기술혁신형 중소기업(이노비즈),주식회사 다우엔티,10
2021,기술혁신형 중소기업(이노비즈),커버글로벌주식회사,20
2021,기술혁신형 중소기업(이노비즈),우성엘이디조명주식회사,15
2021,기술혁신형 중소기업(이노비즈),주식회사바이오인프라,82
2021,기술혁신형 중소기업(이노비즈),주식회사 아름누리메디컴,24
2021,기술혁신형 중소기업(이노비즈),일성ENG,14
2021,기술혁신형 중소기업(이노비즈),(주)티비카본,29
2021,기술혁신형 중소기업(이노비즈),메카텍(주),17
2021,기술혁신형 중소기업(이노비즈),(주)경향산업,15
2021,기술혁신형 중소기업(이노비즈),(주)메인아이티,13
2021,기술혁신형 중소기업(이노비즈),세종에이앤에스(주),16
2021,기술혁신형 중소기업(이노비즈),주식회사인브레인,49
2021,기술혁신형 중소기업(이노비즈),(주)아이엔텍,29
2021,기술혁신형 중소기업(이노비즈),(주)부창테크,18
2021,기술혁신형 중소기업(이노비즈),(주)유에스시큐리티,20
2021,기술혁신형 중소기업(이노비즈),고수정공(주),15
2021,기술혁신형 중소기업(이노비즈),주식회사 에이치에스지,69
2021,기술혁신형 중소기업(이노비즈),(주)지앤아이,39
2021,기술혁신형 중소기업(이노비즈),에인에이(주),32
2021,기술혁신형 중소기업(이노비즈),(주)대륜엔지니어링,12
2021,기술혁신형 중소기업(이노비즈),(주)한영,36
2021,기술혁신형 중소기업(이노비즈),삼우합금공업(주),32
2021,기술혁신형 중소기업(이노비즈),(주)제이케이,18
2021,기술혁신형 중소기업(이노비즈),(주)그루젠,36
2021,기술혁신형 중소기업(이노비즈),상지이앤씨(주),70
2021,기술혁신형 중소기업(이노비즈),(주)청호시스템,93
2021,기술혁신형 중소기업(이노비즈),주식회사늘푸른바다,169
2021,기술혁신형 중소기업(이노비즈),(주)뉴디스코리아,13
2021,기술혁신형 중소기업(이노비즈),니트로소프트(주),20
2021,기술혁신형 중소기업(이노비즈),광희엔지니어링(주),16
2021,기술혁신형 중소기업(이노비즈),맥스타산업(주),27
2021,기술혁신형 중소기업(이노비즈),인프라소프트(주),25
2021,기술혁신형 중소기업(이노비즈),동아모델,15
2021,기술혁신형 중소기업(이노비즈),(주)환공식품,54
2021,기술혁신형 중소기업(이노비즈),(주)진명프리텍,125
2021,기술혁신형 중소기업(이노비즈),에이큐 주식회사,20
2021,기술혁신형 중소기업(이노비즈),(주)영신에프앤에스,32
2021,기술혁신형 중소기업(이노비즈),(주)상일하이텍,12
2021,기술혁신형 중소기업(이노비즈),주식회사세광필터,25
2021,기술혁신형 중소기업(이노비즈),주식회사동서기연,29
2021,기술혁신형 중소기업(이노비즈),(주)디쌤,40
2021,기술혁신형 중소기업(이노비즈),(주)에스엔피시스템,31
2021,기술혁신형 중소기업(이노비즈),오즈레이주식회사,29
2021,기술혁신형 중소기업(이노비즈),(주)태영피씨엠,14
2021,기술혁신형 중소기업(이노비즈),(주)티엔디,11
2021,기술혁신형 중소기업(이노비즈),(주)오픈잇,50
2021,기술혁신형 중소기업(이노비즈),성민전기,17
2021,기술혁신형 중소기업(이노비즈),(주)다해레이저,12
2021,기술혁신형 중소기업(이노비즈),(주)보명금속,42
2021,기술혁신형 중소기업(이노비즈),한국산전주식회사,38
2021,기술혁신형 중소기업(이노비즈),(주)제철,14
2021,기술혁신형 중소기업(이노비즈),(주)동해식품,116
2021,기술혁신형 중소기업(이노비즈),(주)디알에스,14
2021,기술혁신형 중소기업(이노비즈),삼부산업(주),15
2021,기술혁신형 중소기업(이노비즈),(주)비온디,17
2021,기술혁신형 중소기업(이노비즈),(주) 하이텍알씨디코리아,36
2021,기술혁신형 중소기업(이노비즈),아시아티앤씨(주),25
2021,기술혁신형 중소기업(이노비즈),(주)데이타존,68
2021,기술혁신형 중소기업(이노비즈),(주)짐월드,65
2021,기술혁신형 중소기업(이노비즈),(주)태성,95
2021,기술혁신형 중소기업(이노비즈),주식회사코스모와이어,30
2021,기술혁신형 중소기업(이노비즈),(주)한성정공,24
2021,기술혁신형 중소기업(이노비즈),(주)프라이머리넷,26
2021,기술혁신형 중소기업(이노비즈),동호기계(주),32
2021,기술혁신형 중소기업(이노비즈),(주)엠에스티,18
2021,기술혁신형 중소기업(이노비즈),(주)한서티앤티,18
2021,기술혁신형 중소기업(이노비즈),에이치제이에스이엔지(주),37
2021,기술혁신형 중소기업(이노비즈),이든비즈텍(주),21
2021,기술혁신형 중소기업(이노비즈),주식회사 거성,21
2021,기술혁신형 중소기업(이노비즈),(주)조은이엔티,38
2021,기술혁신형 중소기업(이노비즈),주식회사동환시스템,42
2021,기술혁신형 중소기업(이노비즈),주식회사 알파아이엔씨,29
2021,기술혁신형 중소기업(이노비즈),주식회사 서원기술,113
2021,기술혁신형 중소기업(이노비즈),(주)디아이씨,50
2021,기술혁신형 중소기업(이노비즈),주식회사 에스제이그룹,116
2021,기술혁신형 중소기업(이노비즈),(주)동광알루미늄,13
2021,기술혁신형 중소기업(이노비즈),(주)기데크,17
2021,기술혁신형 중소기업(이노비즈),(주)에이텍,16
2021,기술혁신형 중소기업(이노비즈),가려산업,13
2021,기술혁신형 중소기업(이노비즈),주토스(주),10
2021,기술혁신형 중소기업(이노비즈),이지스코 주식회사,30
2021,기술혁신형 중소기업(이노비즈),아이와이씨앤씨(주),67
2021,기술혁신형 중소기업(이노비즈),(주)태양테크,52
2021,기술혁신형 중소기업(이노비즈),(주)안국엔지니어링,50
2021,기술혁신형 중소기업(이노비즈),하나미산업,15
2021,기술혁신형 중소기업(이노비즈),(주)삼우,18
2021,기술혁신형 중소기업(이노비즈),(주)영도유리산업,9
2021,기술혁신형 중소기업(이노비즈),알파에프에이(주),19
2021,기술혁신형 중소기업(이노비즈),(주)얼라인드제네틱스,44
2021,기술혁신형 중소기업(이노비즈),(주)티앤아이,74
2021,기술혁신형 중소기업(이노비즈),(주)우리식품,16
2021,기술혁신형 중소기업(이노비즈),세방산업,22
2021,기술혁신형 중소기업(이노비즈),(주)종합해사,100
2021,기술혁신형 중소기업(이노비즈),(주)로보터스,24
2021,기술혁신형 중소기업(이노비즈),(주)태경하이테크,26
2021,기술혁신형 중소기업(이노비즈),(주)에스코알티에스,32
2021,기술혁신형 중소기업(이노비즈),이엔테크(주),17
2021,기술혁신형 중소기업(이노비즈),(주)플로원,56
2021,기술혁신형 중소기업(이노비즈),주식회사빅스,25
2021,기술혁신형 중소기업(이노비즈),(주)지티에스 이엔지,14
2021,기술혁신형 중소기업(이노비즈),(주)성우이넥스,10
2021,기술혁신형 중소기업(이노비즈),(주)대광판넬,16
2021,기술혁신형 중소기업(이노비즈),(주)이스덤,21
2021,기술혁신형 중소기업(이노비즈),(주)앰트,15
2021,기술혁신형 중소기업(이노비즈),주식회사 엔에스에이치씨,66
2021,기술혁신형 중소기업(이노비즈),(주)신라금속,74
2021,기술혁신형 중소기업(이노비즈),(주)하몬소프트,73
2021,기술혁신형 중소기업(이노비즈),(주)코리아테크,28
2021,기술혁신형 중소기업(이노비즈),정암산업(주),73
2021,기술혁신형 중소기업(이노비즈),(주)이글로벌시스템,15
2021,기술혁신형 중소기업(이노비즈),세형정밀,14
2021,기술혁신형 중소기업(이노비즈),(주)도은,44
2021,기술혁신형 중소기업(이노비즈),(주)가이스트코리아,21
2021,기술혁신형 중소기업(이노비즈),태영전자(주),18
2021,기술혁신형 중소기업(이노비즈),대한엔지니어링,25
2021,기술혁신형 중소기업(이노비즈),주식회사 송강지엘씨,10
2021,기술혁신형 중소기업(이노비즈),주식회사자인,28
2021,기술혁신형 중소기업(이노비즈),(주)현대와코텍,27
2021,기술혁신형 중소기업(이노비즈),대농산업전기(주),20
2021,기술혁신형 중소기업(이노비즈),(주)보성플렉소,17
2021,기술혁신형 중소기업(이노비즈),(주)성산하이텍,64
2021,기술혁신형 중소기업(이노비즈),큐브엔시스(주),7
2021,기술혁신형 중소기업(이노비즈),(주)에스에스뉴테크,61
2021,기술혁신형 중소기업(이노비즈),주식회사 에이피솔루션즈,219
2021,기술혁신형 중소기업(이노비즈),(주)디.엔.에스,52
2021,기술혁신형 중소기업(이노비즈),(주)헤세드코리아,22
2021,기술혁신형 중소기업(이노비즈),(주)이티엠,12
2021,기술혁신형 중소기업(이노비즈),포세라(주),25
2021,기술혁신형 중소기업(이노비즈),(주)장보고물산,13
2021,기술혁신형 중소기업(이노비즈),(주)대아테크,27
2021,기술혁신형 중소기업(이노비즈),상록환경위생(주),17
2021,기술혁신형 중소기업(이노비즈),(주)티앤에이치시스템,17
2021,기술혁신형 중소기업(이노비즈),(주)에이텍,62
2021,기술혁신형 중소기업(이노비즈),(주)조은푸드텍,39
2021,기술혁신형 중소기업(이노비즈),유영화학(주),30
2021,기술혁신형 중소기업(이노비즈),성진하이쿨(주),34
2021,기술혁신형 중소기업(이노비즈),(주)원하이테크,14
2021,기술혁신형 중소기업(이노비즈),한국유니콤밸브(주),42
2021,기술혁신형 중소기업(이노비즈),(주)한맥캐미칼,26
2021,기술혁신형 중소기업(이노비즈),주식회사 두일,50
2021,기술혁신형 중소기업(이노비즈),한신정밀주식회사,11
2021,기술혁신형 중소기업(이노비즈),(주)티피에스,13
2021,기술혁신형 중소기업(이노비즈),(주)인포바인,79
2021,기술혁신형 중소기업(이노비즈),주식회사 데베트론코리아,18
2021,기술혁신형 중소기업(이노비즈),(주)아이티에프,29
