company,salTpNm,minSal,maxSal,holidayTpNm,minEdubg,career,empTpCd,jobsCd,regDt,closeDt,region_1,region_2,basicAddr,smCo,coTp
금용야마도제형(주),연봉,28000000,35000000,주5일근무,학력무관,관계없음,10,816100,22-01-19,채용시까지  22-02-28,인천,인천 남동구,인천광역시 남동구 남동대로49번길 6,N,05
다이후쿠코리아(주),월급,3000000,0,주5일근무,고졸,경력,20,622901,22-01-10,채용시까지  22-03-09,인천,인천 연수구,인천광역시 연수구 하모니로275번길 8,N,05
(주)흥화,월급,2500000,3000000,주5일근무,고졸,경력,20,016100,22-01-10,채용시까지  22-02-28,인천,인천 연수구,인천광역시 연수구 해돋이로 265,N,05
하나은행,시급,10000,0,주5일근무,학력무관,경력,21,032401,22-01-17,채용시까지  22-03-04,광주,광주 동구,광주광역시 동구 금남로 190,N,05
한국IMC주식회사,시급,9160,0,주5일근무,고졸,관계없음,10,852402,22-01-04,22-02-12,광주,광주 광산구,광주광역시 광산구 평동로913번길 36,N,05
한국IMC주식회사,연봉,30000000,0,주5일근무,대졸(2~3년),관계없음,10,811100,22-01-04,22-02-12,광주,광주 광산구,광주광역시 광산구 평동로913번길 36,N,05
한국이콜랩(유),연봉,24000000,40000000,주5일근무,학력무관,경력,20,853102,22-01-10,22-02-17,대전,대전 대덕구,대전광역시 대덕구 문평동로18번길 21,N,05
㈜인터텍킴스코,월급,2000000,2000000,주5일근무,대졸(2~3년),신입,20,154101,22-02-03,22-02-28,울산,울산 울주군,울산광역시 울주군 청량읍 상남길 16,N,05
페더럴모굴세종 주식회사,월급,2500000,3000000,주5일근무,학력무관,관계없음,20,890000,22-02-04,채용시까지  22-02-28,세종,세종,세종특별자치시  연동면 청연로 442-16,N,05
씨카코리아(주),시급,10000,0,주5일근무,고졸,관계없음,10,852305,22-02-04,22-02-25,경기,경기 안성시,경기도 안성시 미양면 안성맞춤대로 724,N,05
㈜인터텍킴스코,월급,2000000,2000000,주5일근무,대졸(2~3년),관계없음,20,154101,22-02-03,22-02-28,경기,경기 평택시,경기도 평택시 포승읍 평택항로268번길 69,N,05
테라코코리아(주),연봉,26000000,0,주5일근무,학력무관,관계없음,10,890000,22-02-03,22-02-17,경기,경기 광주시,경기도 광주시 오포읍 매자리길 204-10,N,05
카이스(주),월급,2200000,0,주5일근무,학력무관,관계없음,10,890000,22-01-26,22-02-28,경기,경기 평택시,경기도 평택시 포승읍 평택항로 294,N,05
(주)수코리아,연봉,26000000,50000000,주5일근무,학력무관,관계없음,10,813202,22-01-26,채용시까지  22-03-25,경기,경기 안산시 단원구,경기도 안산시 단원구 번영로82번길 25,N,05
주식회사 케이씨이노베이션,월급,3000000,0,주5일근무,대졸(2~3년),경력,20,622301,22-01-26,채용시까지  22-03-25,경기,경기 화성시,경기도 화성시 동탄첨단산업1로 45,N,05
니덱모빌리티코리아 주식회사,월급,2800000,0,주5일근무,학력무관,관계없음,20,836000,22-01-25,22-02-09,경기,경기 안성시,경기도 안성시 보개면 보개원삼로 790-12,N,05
주식회사 에어퍼스트,연봉,30000000,0,주5일근무,대졸(2~3년),관계없음,10,155101,22-01-24,22-02-06,경기,경기 용인시 기흥구,경기도 용인시 기흥구 농서로 60,N,05
주식회사 에어퍼스트,연봉,30000000,0,주5일근무,대졸(2~3년),관계없음,10,851200,22-01-24,22-02-06,경기,경기 용인시 기흥구,경기도 용인시 기흥구 농서로 60,N,05
커민스필터(주),월급,2000000,0,주5일근무,학력무관,관계없음,20,890000,22-01-24,22-03-23,경기,경기 화성시,경기도 화성시 송산면 화성로 300-22,N,05
(주)고오키코리아,연봉,26000000,26000000,주5일근무,대졸(2~3년),관계없음,10,612407,22-01-24,22-02-07,경기,경기 평택시,경기도 평택시 세교산단로 67-21,N,05
유피엠킴멘코리아(주),연봉,30000000,31000000,주5일근무,고졸,관계없음,10,882300,22-01-24,채용시까지  22-03-23,경기,경기 수원시 권선구,경기도 수원시 권선구 오목천로132번길 69,N,05
광신기계공업(주),연봉,33000000,35000000,주5일근무,학력무관,신입,10,811106,22-01-24,채용시까지  22-02-28,경기,경기 안양시 동안구,경기도 안양시 동안구 엘에스로 92,Y,05
정도이앤피(주),연봉,29100000,0,주5일근무,학력무관,관계없음,20,852300,22-01-21,채용시까지  22-02-25,경기,경기 안산시 단원구,경기도 안산시 단원구 범지기로141번길 9,Y,05
페리유한회사,월급,2100000,0,주5일근무,학력무관,관계없음,10,890000,22-01-21,채용시까지  22-03-20,경기,경기 화성시,경기도 화성시 장안면 상두원길 17,N,05
페리유한회사,월급,2300000,0,주5일근무,학력무관,관계없음,10,813213,22-01-21,채용시까지  22-03-20,경기,경기 화성시,경기도 화성시 장안면 상두원길 17,N,05
(주)삼진엘앤디,시급,9160,0,주5일근무,학력무관,관계없음,20,890000,22-01-20,채용시까지  22-02-11,경기,경기 화성시,경기도 화성시 동탄면 동탄기흥로 64-17,N,05
영진공업,연봉,28000000,35000000,주5일근무,중졸,경력,10,852100,22-01-20,채용시까지  22-03-19,경기,경기 화성시,경기도 화성시 향남읍 만년로 60,N,05
영진공업,연봉,28000000,30000000,주5일근무,학력무관,신입,10,813207,22-01-20,채용시까지  22-03-19,경기,경기 화성시,경기도 화성시 향남읍 만년로 60,N,05
한국무-그 주식회사,연봉,30000000,32000000,주5일근무,고졸,경력,10,816100,22-01-20,채용시까지  22-03-19,경기,경기 이천시,경기도 이천시 마장면 둔터로 24-49,N,05
니덱모빌리티코리아 주식회사,월급,2174800,0,주5일근무,학력무관,관계없음,20,890000,22-01-20,22-02-11,경기,경기 안성시,경기도 안성시 보개면 보개원삼로 790-12,N,05
(주)청수테크노필,연봉,32000000,0,주5일근무,대졸(2~3년),관계없음,10,612407,22-01-19,22-02-06,경기,경기 화성시,경기도 화성시 장안면 3.1만세로 382-31,N,05
(주)청수테크노필,연봉,32000000,0,주5일근무,석사,관계없음,10,154200,22-01-19,22-02-06,경기,경기 화성시,경기도 화성시 장안면 3.1만세로 382-31,N,05
(주)청수테크노필,연봉,32000000,0,주5일근무,고졸,관계없음,10,890000,22-01-19,22-02-06,경기,경기 화성시,경기도 화성시 장안면 3.1만세로 382-31,N,05
(주)엠지엠월드,연봉,25000000,0,주5일근무,고졸,관계없음,10,852201,22-01-19,22-03-18,경기,경기 시흥시,경기도 시흥시 서해안로78번길 36,N,05
대한공기(주),월급,2200000,0,주5일근무,대졸(2~3년),관계없음,10,026103,22-01-17,채용시까지  22-03-16,경기,경기 평택시,경기도 평택시 산단로52번길 88,N,05
한국후꼬꾸(주),연봉,34000000,36000000,주5일근무,대졸(4년),관계없음,10,027100,22-01-17,채용시까지  22-02-16,경기,경기 안산시 단원구,경기도 안산시 단원구 동산로 63,Y,05
아마노코리아(주),월급,1944000,1944000,주6일근무,학력무관,관계없음,10,562300,22-01-17,채용시까지  22-03-16,경기,경기 부천시,경기도 부천시 호현로489번길 28,N,05
한국오츠카전자(주),연봉,40000000,60000000,주5일근무,대졸(4년),경력,10,133202,22-01-13,채용시까지  22-03-12,경기,경기 성남시 분당구,경기도 성남시 분당구 성남대로925번길 41,N,05
플라스틱옴니엄(주),월급,1914440,2000000,주5일근무,대졸(2~3년),경력,20,027103,22-01-13,채용시까지  22-02-28,경기,경기 수원시 팔달구,경기도 수원시 팔달구 경수대로 518,N,05
(주)삼진엘앤디,시급,9160,0,주5일근무,학력무관,관계없음,10,836004,22-01-13,채용시까지  22-03-12,경기,경기 화성시,경기도 화성시 동탄면 동탄기흥로 64-17,N,05
한국교세라정공(주),월급,2500000,3500000,주5일근무,학력무관,관계없음,20,612100,22-01-12,채용시까지  22-02-16,경기,경기 평택시,경기도 평택시 은실고가길 171,N,05
진영공업(주),월급,2628400,0,주5일근무,고졸,관계없음,20,817200,22-01-11,22-03-10,경기,경기 시흥시,경기도 시흥시 공단1대로 280,N,05
한국이콜랩(유),연봉,24000000,40000000,주5일근무,학력무관,경력,10,890003,22-01-07,22-02-17,경기,경기 안산시 단원구,경기도 안산시 단원구 해안로93번길 9,N,05
(주)후레씨네코리아,시급,9160,9160,주5일근무,학력무관,관계없음,20,701300,22-01-07,채용시까지  22-03-05,경기,경기 하남시,경기도 하남시 서하남로 243,N,05
하나은행,시급,10000,0,주5일근무,학력무관,경력,21,032401,22-01-06,채용시까지  22-03-04,경기,경기 고양시 일산서구,경기도 고양시 일산서구 일현로 97-11,N,05
(주)씨알에스기술,월급,1920000,1920000,주5일근무,학력무관,관계없음,20,140303,22-01-05,채용시까지  22-03-04,경기,경기 군포시,경기도 군포시 산본로323번길 4-21,N,05
(주)한국에임,연봉,24500000,25000000,주5일근무,고졸,경력,20,841900,21-12-30,채용시까지  22-02-22,경기,경기 남양주시,경기도 남양주시 경춘로 514,N,05
캐논코리아(주),연봉,26900000,0,주5일근무,고졸,신입,20,890000,21-12-28,채용시까지  22-02-27,경기,경기 안산시 단원구,경기도 안산시 단원구 시화벤처로 575,N,05
(주)한국에임,연봉,24500000,25000000,주5일근무,고졸,경력,20,841900,21-12-24,채용시까지  22-02-22,경기,경기 의정부시,경기도 의정부시 녹양로34번길 23,N,05
(주)세영티엠에스,시급,9500,0,주5일근무,학력무관,경력,10,813210,21-12-16,22-02-11,경기,경기 김포시,경기도 김포시 양촌읍 황금1로 74,N,05
(주)다이나캐스트코리아,연봉,23000000,40000000,주5일근무,학력무관,관계없음,10,813103,21-12-15,채용시까지  22-02-14,경기,경기 안산시 단원구,경기도 안산시 단원구 신원로133번길 43,N,05
(주)타셋,연봉,27000000,0,주5일근무,학력무관,관계없음,10,824102,21-12-10,채용시까지  22-02-09,경기,경기 화성시,경기도 화성시 마도면 화성로785번길 104-9,N,05
씨에스케이 주식회사,연봉,34000000,36000000,주5일근무,고졸,관계없음,20,890001,21-12-09,채용시까지  22-02-08,경기,경기 용인시 기흥구,경기도 용인시 기흥구 삼성로 1,N,05
한국브렌슨(주),연봉,30000000,30000000,주5일근무,대졸(2~3년),신입,10,811104,21-12-09,22-02-06,경기,경기 군포시,경기도 군포시 봉성로 82-20,N,05
대한화인세라믹(주),연봉,27000000,27000000,주5일근무,고졸,관계없음,10,852301,22-02-04,채용시까지  22-02-28,강원,강원 원주시,강원도 원주시 문막읍 문막공단길 37,Y,05
대한화인세라믹(주),연봉,32000000,32000000,주5일근무,대졸(4년),관계없음,10,154103,21-12-30,채용시까지  22-02-27,강원,강원 원주시,강원도 원주시 문막읍 문막공단길 37,Y,05
한국JCC주식회사,월급,1988800,0,주5일근무,대졸(4년),신입,10,154100,22-02-03,채용시까지  22-02-28,충북,충북 청주시 청원구,충청북도 청주시 청원구 북이면 충청대로 1163,N,05
한국JCC주식회사,월급,1988800,0,주5일근무,고졸,관계없음,10,835100,22-02-03,22-02-28,충북,충북 청주시 청원구,충청북도 청주시 청원구 북이면 충청대로 1163,N,05
넬레스코리아(주),월급,2300000,0,주5일근무,고졸,관계없음,10,825102,22-02-03,22-03-02,충북,충북 충주시,충청북도 충주시 대소원면 첨단산업1로 235,N,05
한국JCC주식회사,월급,1988800,0,주5일근무,고졸,관계없음,10,811106,22-02-03,채용시까지  22-02-28,충북,충북 청주시 청원구,충청북도 청주시 청원구 북이면 충청대로 1163,N,05
아그라나프루트코리아(주),월급,3000000,0,주5일근무,고졸,관계없음,10,890000,22-02-03,채용시까지  22-04-01,충북,충북 진천군,충청북도 진천군 광혜원면 진광로 1333,N,05
한국JCC주식회사,월급,2090500,0,주5일근무,대졸(4년),관계없음,10,028302,22-01-20,채용시까지  22-02-11,충북,충북 청주시 청원구,충청북도 청주시 청원구 북이면 충청대로 1163,N,05
넬레스코리아(주),연봉,35000000,0,주5일근무,고졸,경력,10,811106,22-01-11,채용시까지  22-03-10,충북,충북 충주시,충청북도 충주시 대소원면 첨단산업1로 235,N,05
(주)에스엠알오토모티브모듈코리아,연봉,39000000,49000000,주5일근무,고졸,관계없음,20,852201,22-01-06,22-02-28,충북,충북 청주시 흥덕구,충청북도 청주시 흥덕구 옥산면 과학산업1로 170,N,05
한국JCC주식회사,월급,2090500,0,주5일근무,대졸(4년),관계없음,10,028402,22-01-04,채용시까지  22-02-28,충북,충북 청주시 청원구,충청북도 청주시 청원구 북이면 충청대로 1163,N,05
(주)전한슬라이드,시급,9160,0,주5일근무,학력무관,관계없음,10,813213,22-01-03,채용시까지  22-02-28,충북,충북 음성군,충청북도 음성군 금왕읍 유촌산단로 40-18,N,05
(주)한국에임,연봉,24500000,25000000,주5일근무,고졸,경력,20,841900,21-12-31,채용시까지  22-02-27,충북,충북 충주시,충청북도 충주시 계명대로 103,N,05
영신쿼츠(주),월급,2000000,0,주5일근무,학력무관,관계없음,10,824106,21-12-28,채용시까지  22-02-27,충북,충북 진천군,충청북도 진천군 광혜원면 용소1길 9-2,N,05
(주)코리아신예,연봉,35000000,40000000,주5일근무,대졸(2~3년),경력,10,026301,22-02-04,채용시까지  22-04-03,충남,충남 아산시,충청남도 아산시 신창면 서부북로 924,Y,05
(주)코리아신예,연봉,30000000,45000000,주5일근무,학력무관,경력,10,822201,22-02-04,채용시까지  22-03-31,충남,충남 아산시,충청남도 아산시 신창면 서부북로 924,Y,05
(주)코리아신예,시급,9160,9900,주5일근무,학력무관,관계없음,10,813207,22-02-04,채용시까지  22-03-31,충남,충남 아산시,충청남도 아산시 신창면 서부북로 924,Y,05
(주)한일,시급,9160,0,주5일근무,학력무관,관계없음,10,890000,22-01-18,채용시까지  22-02-28,충남,충남 아산시,충청남도 아산시 배방읍 신흥길 140,Y,05
한국후꼬꾸(주),연봉,40000000,50000000,주5일근무,대졸(4년),경력,10,028400,22-01-17,채용시까지  22-02-13,충남,충남 보령시,충청남도 보령시 주교면 관창공단길 127,Y,05
(주)한국에임,연봉,24500000,25000000,주5일근무,고졸,경력,20,841900,21-12-31,채용시까지  22-02-27,충남,충남 천안시 동남구,충청남도 천안시 동남구 청수14로 77,N,05
한국후꼬꾸(주),월급,3000000,3500000,주5일근무,고졸,관계없음,10,890000,21-12-30,채용시까지  22-02-27,충남,충남 보령시,충청남도 보령시 주교면 관창공단길 127,Y,05
(주)한국하우톤,연봉,33000000,0,주5일근무,고졸,관계없음,20,851900,21-12-29,채용시까지  22-02-27,충남,충남 아산시,충청남도 아산시 선장면 서부남로151번길 20-31,N,05
